hotelId,hotelName,hotelAddress,city,postalCode,addressRegion,country,hotelRating,reviewCount,latitude,longitude,hotelUrl,description,roomName,maxOccupancyText,maxOccupancy,bedTypes,roomHighlights,includedFacilities,priceCurrent,pricePerNight,priceOriginal,currency,priceText,cancellationPolicy,mealPlan,scrapedAt
tinyfloatinghome,The Côôn Tinyfloatinghome,"Tramkade 29, 5211 VB Den Bosch, Netherlands",Tramkade 29,5211 VB,Noord-Brabant,Netherlands,8.7,14,51.6973104,5.2988653,https://www.booking.com/hotel/nl/tinyfloatinghome.html,"The Côôn Tinyfloatinghome is located in Den Bosch, just a 11-minute walk from Brabanthallen Exhibition Center and 15 miles from Efteling Theme Park.",Mobile Home,Max. people: 2,2,,"Mobile home; 25 m²; Private kitchen; River view; Terrace; Coffee machine; Minibar; Free Wifi; Kitchen; Toilet; Sofa; Fireplace; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Sitting area; Private entrance; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Electric kettle; Outdoor furniture; Outdoor dining area; Stovetop; Toaster; Dining area; Entire unit located on ground floor; Toilet paper; Board games/puzzles; Books, DVDs or music for children; Sofa bed; Carbon monoxide detector","Kitchen; Toilet; Sofa; Fireplace; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Sitting area; Private entrance; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Electric kettle; Outdoor furniture; Outdoor dining area; Stovetop; Toaster; Dining area; Entire unit located on ground floor; Toilet paper; Board games/puzzles; Books, DVDs or music for children; Sofa bed; Carbon monoxide detector",1.033,1.033,,EUR,"€ 1,033 Price € 1,033 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
the-den-s-hertogenbosch-a-tribute-portfolio,"The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel","Magistratenlaan 54, 5223 MD Den Bosch, Netherlands",Magistratenlaan 54,5223 MD,Noord-Brabant,Netherlands,8.4,3279,51.684363,5.290045,https://www.booking.com/hotel/nl/the-den-s-hertogenbosch-a-tribute-portfolio.html,"Featuring a terrace, bar and views of city, The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel is located in Den Bosch, 1.",Deluxe Twin Room,Max. people: 2,2,2 twin beds,1 room; 26 m²; Air conditioning; Attached bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Air purifiers; Single-room AC for guest accommodation,Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Air purifiers; Single-room AC for guest accommodation,722,722,,EUR,€ 722 Price € 722 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-den-s-hertogenbosch-a-tribute-portfolio,"The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel","Magistratenlaan 54, 5223 MD Den Bosch, Netherlands",Magistratenlaan 54,5223 MD,Noord-Brabant,Netherlands,8.4,3279,51.684363,5.290045,https://www.booking.com/hotel/nl/the-den-s-hertogenbosch-a-tribute-portfolio.html,"Featuring a terrace, bar and views of city, The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel is located in Den Bosch, 1.",Deluxe King Room,Max. people: 2,2,1 king bed,1 room; 24 m²; Air conditioning; Attached bathroom; Flat-screen TV; Soundproof; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Entire unit wheelchair accessible; Air purifiers; Single-room AC for guest accommodation,Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Entire unit wheelchair accessible; Air purifiers; Single-room AC for guest accommodation,722,722,,EUR,€ 722 Price € 722 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-den-s-hertogenbosch-a-tribute-portfolio,"The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel","Magistratenlaan 54, 5223 MD Den Bosch, Netherlands",Magistratenlaan 54,5223 MD,Noord-Brabant,Netherlands,8.4,3279,51.684363,5.290045,https://www.booking.com/hotel/nl/the-den-s-hertogenbosch-a-tribute-portfolio.html,"Featuring a terrace, bar and views of city, The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel is located in Den Bosch, 1.",Superior King Room with City View,Max. people: 2,2,1 king bed,1 room; 26 m²; City view; Air conditioning; Attached bathroom; Flat-screen TV; Soundproof; Coffee machine; Free Wifi; Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Single-room AC for guest accommodation; Air purifiers,Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Single-room AC for guest accommodation; Air purifiers,782,782,,EUR,€ 782 Price € 782 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-den-s-hertogenbosch-a-tribute-portfolio,"The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel","Magistratenlaan 54, 5223 MD Den Bosch, Netherlands",Magistratenlaan 54,5223 MD,Noord-Brabant,Netherlands,8.4,3279,51.684363,5.290045,https://www.booking.com/hotel/nl/the-den-s-hertogenbosch-a-tribute-portfolio.html,"Featuring a terrace, bar and views of city, The Den, 's-Hertogenbosch, a Tribute Portfolio Hotel is located in Den Bosch, 1.",Junior King Suite,Max. people: 2,2,,Private suite; 32 m²; View; Air conditioning; Attached bathroom; Flat-screen TV; Soundproof; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Air purifiers; Single-room AC for guest accommodation,Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Refrigerator; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Wake-up service; Alarm clock; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Air purifiers; Single-room AC for guest accommodation,922,922,,EUR,€ 922 Price € 922 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-duke-boutique-apartments,The Duke Boutique Apartments,"Tweede Straatje van Best 1, 5211 XL Den Bosch, Netherlands",Tweede Straatje van Best 1,5211 XL,Noord-Brabant,Netherlands,8.2,294,51.6909628,5.3015518,https://www.booking.com/hotel/nl/the-duke-boutique-apartments.html,The Duke Boutique Apartments offers accommodations in the city center of Den Bosch. Brabanthallen Exhibition Center is 0.7 mi away.,One-Bedroom Apartment,Max. people: 2,2,,"Entire apartment; 45 m²; Private kitchen; Attached bathroom; City view; Dishwasher; Flat-screen TV; Soundproof; Coffee machine; Minibar; Free Wifi; Free toiletries; Kitchen; Safe; Washing machine; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Desk; Sitting area; Video; Private entrance; TV; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Extra long beds (> 6.5 ft); Walk-in closet; Electric kettle; Cable channels; Wake-up service; Laptop safe; Dryer; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Sofa bed","Free toiletries; Kitchen; Safe; Washing machine; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Desk; Sitting area; Video; Private entrance; TV; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Extra long beds (> 6.5 ft); Walk-in closet; Electric kettle; Cable channels; Wake-up service; Laptop safe; Dryer; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Sofa bed",791,791,,EUR,€ 791 Price € 791 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-duke-boutique,The Duke Boutique Hotel,"Kerkstraat 69b, 5211 KE Den Bosch, Netherlands",Kerkstraat 69b,5211 KE,Noord-Brabant,Netherlands,8.6,657,51.6878283,5.306623,https://www.booking.com/hotel/nl/the-duke-boutique.html,"The Duke Boutique Hotel is located in Den Bosch, 262 feet from the historic Sint Jan Cathedral. Free WiFi access is available.",Comfort Room,Max. people: 2,2,1 king bed,"1 room; 24 m²; Air conditioning; Private bathroom; Flat-screen TV; Soundproof; Coffee machine; Minibar; Free Wifi; View; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Entire unit wheelchair accessible","View; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Entire unit wheelchair accessible",803,803,,EUR,€ 803 Price € 803 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-duke-boutique,The Duke Boutique Hotel,"Kerkstraat 69b, 5211 KE Den Bosch, Netherlands",Kerkstraat 69b,5211 KE,Noord-Brabant,Netherlands,8.6,657,51.6878283,5.306623,https://www.booking.com/hotel/nl/the-duke-boutique.html,"The Duke Boutique Hotel is located in Den Bosch, 262 feet from the historic Sint Jan Cathedral. Free WiFi access is available.",Deluxe Room,Max. people: 2,2,1 king bed; 2 twin beds,"1 room; 30 m²; City view; Air conditioning; Private bathroom; Flat-screen TV; Soundproof; Coffee machine; Minibar; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Entire unit wheelchair accessible","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Entire unit wheelchair accessible",888,888,,EUR,€ 888 Price € 888 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-duke-boutique,The Duke Boutique Hotel,"Kerkstraat 69b, 5211 KE Den Bosch, Netherlands",Kerkstraat 69b,5211 KE,Noord-Brabant,Netherlands,8.6,657,51.6878283,5.306623,https://www.booking.com/hotel/nl/the-duke-boutique.html,"The Duke Boutique Hotel is located in Den Bosch, 262 feet from the historic Sint Jan Cathedral. Free WiFi access is available.",Balcony Suite,Max. people: 2,2,,"Private suite; 36 m²; Balcony; City view; Air conditioning; Private bathroom; Flat-screen TV; Soundproof; Coffee machine; Minibar; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Fold-up bed; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Sofa bed","Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Fold-up bed; Drying rack for clothing; Toilet paper; Books, DVDs or music for children; Sofa bed",992,992,,EUR,€ 992 Price € 992 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-duke-boutique,The Duke Boutique Hotel,"Kerkstraat 69b, 5211 KE Den Bosch, Netherlands",Kerkstraat 69b,5211 KE,Noord-Brabant,Netherlands,8.6,657,51.6878283,5.306623,https://www.booking.com/hotel/nl/the-duke-boutique.html,"The Duke Boutique Hotel is located in Den Bosch, 262 feet from the historic Sint Jan Cathedral. Free WiFi access is available.",Sauna Suite,Max. people: 2,2,,"Private suite; 36 m²; City view; Air conditioning; Private bathroom; Flat-screen TV; Soundproof; Coffee machine; Sauna; Minibar; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Telephone; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Walk-in closet; Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",1.086,1.086,,EUR,"€ 1,086 Price € 1,086 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
